prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,16,64,16,170.997
256,16,64,32,190.143
256,16,64,64,207.626
256,16,64,128,242.57
256,16,64,256,307.754
256,16,64,512,437.61
256,16,64,1024,697.332
256,16,64,2048,1214.86
256,16,64,4096,2249.41
256,16,64,8192,4317.69
256,16,64,16384,8467.28
256,16,128,16,194.731
256,16,128,32,227.413
256,16,128,64,259.626
256,16,128,128,326.57
256,16,128,256,455.573
256,16,128,512,711.732
256,16,128,1024,1221.62
256,16,128,2048,2244.63
256,16,128,4096,4293.69
256,16,128,8192,8386.47
256,32,0,0,143.124
256,32,1,16,149.567
256,32,1,32,152.874
256,32,1,64,155.242
256,32,1,128,161.801
256,32,1,256,162.613
256,32,1,512,163.509
256,32,1,1024,170.761
256,32,1,2048,177.536
256,32,1,4096,194.282
256,32,1,8192,230.1
256,32,1,16384,292.639
256,32,2,16,150.73
256,32,2,32,153.183
256,32,2,64,156.021
256,32,2,128,163.338
256,32,2,256,164.309
256,32,2,512,169.899
256,32,2,1024,179.957
256,32,2,2048,197.663
256,32,2,4096,232.682
256,32,2,8192,299.155
256,32,2,16384,431.21
256,32,4,16,150.581
256,32,4,32,153.654
256,32,4,64,157.099
256,32,4,128,165.205
256,32,4,256,170.219
256,32,4,512,180.532
256,32,4,1024,198.303
256,32,4,2048,232.662
256,32,4,4096,300.117
256,32,4,8192,431.274
256,32,4,16384,700.031
256,32,8,16,151.648
256,32,8,32,155.115
256,32,8,64,159.199
256,32,8,128,171.424
256,32,8,256,180.799
256,32,8,512,197.898
256,32,8,1024,233.546
256,32,8,2048,298.41
256,32,8,4096,430.91
256,32,8,8192,697.151
256,32,8,16384,1229.29
256,32,16,16,154.827
256,32,16,32,160.725
256,32,16,64,166.741
256,32,16,128,177.216
256,32,16,256,194.602
256,32,16,512,227.327
256,32,16,1024,295.316
256,32,16,2048,429.237
256,32,16,4096,693.695
256,32,16,8192,1229.01
256,32,16,16384,2294.08
256,32,32,16,163.637
256,32,32,32,174.805
256,32,32,64,185.461
256,32,32,128,202.847
256,32,32,256,236.469
256,32,32,512,302.613
256,32,32,1024,433.066
256,32,32,2048,695.252
256,32,32,4096,1218.81
256,32,32,8192,2264.36
256,32,32,16384,4361.11
256,32,64,16,175.136
256,32,64,32,194.186
256,32,64,64,212.821
256,32,64,128,247.168
256,32,64,256,310.965
256,32,64,512,442.261
256,32,64,1024,700.49
256,32,64,2048,1218.25
256,32,64,4096,2254.13
256,32,64,8192,4327.07
256,32,64,16384,8466.15
256,32,128,16,200.128
256,32,128,32,233.013
256,32,128,64,264.394
256,32,128,128,330.986
256,32,128,256,456.992
256,32,128,512,716.447
256,32,128,1024,1223.59
256,32,128,2048,2246.75
256,32,128,4096,4297.36
256,32,128,8192,8393.56
256,64,0,0,143.616
256,64,1,16,150.752
256,64,1,32,153.568
256,64,1,64,155.669
256,64,1,128,162.463
256,64,1,256,164.47
256,64,1,512,164.992
256,64,1,1024,170.901
256,64,1,2048,177.225
256,64,1,4096,195.829
256,64,1,8192,230.474
256,64,1,16384,293.236
256,64,2,16,151.263
256,64,2,32,153.471
256,64,2,64,156.48
256,64,2,128,164.544
256,64,2,256,165.173
256,64,2,512,171.136
256,64,2,1024,179.488
256,64,2,2048,197.919
256,64,2,4096,232.479
256,64,2,8192,298.719
256,64,2,16384,431.893
256,64,4,16,152.139
256,64,4,32,154.315
256,64,4,64,157.867
256,64,4,128,165.567
256,64,4,256,170.848
256,64,4,512,181.483
256,64,4,1024,198.837
256,64,4,2048,233.982
256,64,4,4096,300.021
256,64,4,8192,433.653
256,64,4,16384,699.327
256,64,8,16,151.936
256,64,8,32,156.074
256,64,8,64,159.222
256,64,8,128,172.085
256,64,8,256,181.961
256,64,8,512,199.337
256,64,8,1024,234.548
256,64,8,2048,299.371
256,64,8,4096,431.797
256,64,8,8192,699.295
256,64,8,16384,1228.66
256,64,16,16,156.244
256,64,16,32,161.461
256,64,16,64,167.498
256,64,16,128,178.506
256,64,16,256,194.784
256,64,16,512,228.928
256,64,16,1024,295.786
256,64,16,2048,429.28
256,64,16,4096,694.538
256,64,16,8192,1226.88
256,64,16,16384,2291.34
256,64,32,16,164.533
256,64,32,32,175.467
256,64,32,64,186.079
256,64,32,128,204.991
256,64,32,256,237.76
256,64,32,512,302.729
256,64,32,1024,434.144
256,64,32,2048,697.269
256,64,32,4096,1221.54
256,64,32,8192,2266.3
256,64,32,16384,4355.89
256,64,64,16,176.767
256,64,64,32,194.345
256,64,64,64,213.503
256,64,64,128,247.626
256,64,64,256,312.085
256,64,64,512,443.733
256,64,64,1024,702.207
256,64,64,2048,1219.73
256,64,64,4096,2253.18
256,64,64,8192,4327.81
256,64,64,16384,8465.34
256,64,128,16,200.736
256,64,128,32,233.162
256,64,128,64,264.756
256,64,128,128,329.567
256,64,128,256,460.501
256,64,128,512,716.394
256,64,128,1024,1227.17
256,64,128,2048,2248.05
256,64,128,4096,4296.29
256,64,128,8192,8392.52
256,128,0,0,146.155
256,128,1,16,152.096
256,128,1,32,154.721
256,128,1,64,157.419
256,128,1,128,164.043
256,128,1,256,164.544
256,128,1,512,165.663
256,128,1,1024,172.16
256,128,1,2048,179.552
256,128,1,4096,196.32
256,128,1,8192,230.709
256,128,1,16384,293.578
256,128,2,16,153.291
256,128,2,32,155.412
256,128,2,64,158.72
256,128,2,128,165.226
256,128,2,256,166.997
256,128,2,512,174.379
256,128,2,1024,182.089
256,128,2,2048,199.829
256,128,2,4096,234.048
256,128,2,8192,301.727
256,128,2,16384,432.65
256,128,4,16,152.416
256,128,4,32,155.979
256,128,4,64,160.096
256,128,4,128,166.975
256,128,4,256,172.98
256,128,4,512,183.263
256,128,4,1024,200.373
256,128,4,2048,234.4
256,128,4,4096,302.068
256,128,4,8192,434.825
256,128,4,16384,700.821
256,128,8,16,154.123
256,128,8,32,157.759
256,128,8,64,161.525
256,128,8,128,176.256
256,128,8,256,184.149
256,128,8,512,201.066
256,128,8,1024,234.4
256,128,8,2048,301.45
256,128,8,4096,435.828
256,128,8,8192,700.106
256,128,8,16384,1231.05
256,128,16,16,157.344
256,128,16,32,163.509
256,128,16,64,169.398
256,128,16,128,178.602
256,128,16,256,197.631
256,128,16,512,230.143
256,128,16,1024,296.245
256,128,16,2048,428.724
256,128,16,4096,698.037
256,128,16,8192,1234.21
256,128,16,16384,2293.91
256,128,32,16,166.122
256,128,32,32,176.096
256,128,32,64,187.157
256,128,32,128,205.781
256,128,32,256,238.507
256,128,32,512,303.273
256,128,32,1024,434.826
256,128,32,2048,696.372
256,128,32,4096,1221.73
256,128,32,8192,2268.93
256,128,32,16384,4357.23
256,128,64,16,177.301
256,128,64,32,197.386
256,128,64,64,213.792
256,128,64,128,249.61
256,128,64,256,312.287
256,128,64,512,443.957
256,128,64,1024,705.184
256,128,64,2048,1221.45
256,128,64,4096,2256.55
256,128,64,8192,4330.87
256,128,64,16384,8471.75
256,128,128,16,201.269
256,128,128,32,234.634
256,128,128,64,265.589
256,128,128,128,333.151
256,128,128,256,460.682
256,128,128,512,717.364
256,128,128,1024,1226.7
256,128,128,2048,2248.44
256,128,128,4096,4295.81
256,128,128,8192,8394.1
256,256,0,0,161.365
256,256,1,16,169.044
256,256,1,32,171.103
256,256,1,64,173.62
256,256,1,128,180.404
256,256,1,256,181.248
256,256,1,512,181.93
256,256,1,1024,188.651
256,256,1,2048,195.168
256,256,1,4096,213.344
256,256,1,8192,247.157
256,256,1,16384,310.443
256,256,2,16,168.299
256,256,2,32,170.859
256,256,2,64,173.707
256,256,2,128,181.461
256,256,2,256,182.613
256,256,2,512,188.608
256,256,2,1024,197.739
256,256,2,2048,216.234
256,256,2,4096,249.407
256,256,2,8192,318.059
256,256,2,16384,448.522
256,256,4,16,169.28
256,256,4,32,172.149
256,256,4,64,174.783
256,256,4,128,183.36
256,256,4,256,188.437
256,256,4,512,198.315
256,256,4,1024,216.235
256,256,4,2048,249.76
256,256,4,4096,318.933
256,256,4,8192,450.879
256,256,4,16384,716.479
256,256,8,16,169.887
256,256,8,32,173.365
256,256,8,64,177.141
256,256,8,128,190.794
256,256,8,256,199.669
256,256,8,512,216.928
256,256,8,1024,251.85
256,256,8,2048,317.141
256,256,8,4096,450.08
256,256,8,8192,714.485
256,256,8,16384,1246.69
256,256,16,16,173.077
256,256,16,32,179.359
256,256,16,64,184.907
256,256,16,128,195.115
256,256,16,256,212.319
256,256,16,512,246.421
256,256,16,1024,311.807
256,256,16,2048,446.037
256,256,16,4096,710.889
256,256,16,8192,1243.38
256,256,16,16384,2312.76
256,256,32,16,182.005
256,256,32,32,192.458
256,256,32,64,202.848
256,256,32,128,220.928
256,256,32,256,253.855
256,256,32,512,319.306
256,256,32,1024,452.564
256,256,32,2048,715.209
256,256,32,4096,1237.94
256,256,32,8192,2286.64
256,256,32,16384,4380.91
256,256,64,16,193.397
256,256,64,32,211.989
256,256,64,64,231.391
256,256,64,128,265.066
256,256,64,256,331.21
256,256,64,512,460.437
256,256,64,1024,719.327
256,256,64,2048,1236.77
256,256,64,4096,2270.81
256,256,64,8192,4343.82
256,256,64,16384,8488.07
256,256,128,16,216.8
256,256,128,32,250.315
256,256,128,64,282.229
256,256,128,128,348.864
256,256,128,256,476.937
256,256,128,512,732.799
256,256,128,1024,1242.02
256,256,128,2048,2266.12
256,256,128,4096,4315.15
256,256,128,8192,8414.1
256,512,0,0,194.336
256,512,1,16,202.016
256,512,1,32,204.235
256,512,1,64,206.218
256,512,1,128,213.546
256,512,1,256,214.101
256,512,1,512,215.499
256,512,1,1024,221.899
256,512,1,2048,228.405
256,512,1,4096,246.101
256,512,1,8192,280.511
256,512,1,16384,344.704
256,512,2,16,201.941
256,512,2,32,204.202
256,512,2,64,207.157
256,512,2,128,214.4
256,512,2,256,215.637
256,512,2,512,221.589
256,512,2,1024,230.751
256,512,2,2048,248.597
256,512,2,4096,282.602
256,512,2,8192,350.037
256,512,2,16384,483.071
256,512,4,16,201.567
256,512,4,32,205.035
256,512,4,64,208.064
256,512,4,128,216.427
256,512,4,256,222.026
256,512,4,512,231.105
256,512,4,1024,248.778
256,512,4,2048,282.709
256,512,4,4096,349.525
256,512,4,8192,482.409
256,512,4,16384,749.503
256,512,8,16,202.624
256,512,8,32,205.397
256,512,8,64,210.591
256,512,8,128,223.105
256,512,8,256,233.056
256,512,8,512,251.54
256,512,8,1024,282.634
256,512,8,2048,350.164
256,512,8,4096,483.434
256,512,8,8192,747.7
256,512,8,16384,1281.22
256,512,16,16,205.92
256,512,16,32,212.394
256,512,16,64,217.259
256,512,16,128,227.339
256,512,16,256,245.557
256,512,16,512,279.466
256,512,16,1024,346.282
256,512,16,2048,478.986
256,512,16,4096,745.62
256,512,16,8192,1277.97
256,512,16,16384,2343.61
256,512,32,16,214.655
256,512,32,32,225.194
256,512,32,64,237.024
256,512,32,128,254.965
256,512,32,256,286.655
256,512,32,512,353.353
256,512,32,1024,485.749
256,512,32,2048,744.607
256,512,32,4096,1271.37
256,512,32,8192,2316.52
256,512,32,16384,4408.64
256,512,64,16,226.912
256,512,64,32,245.162
256,512,64,64,264.511
256,512,64,128,298.26
256,512,64,256,362.815
256,512,64,512,495.444
256,512,64,1024,753.717
256,512,64,2048,1271.99
256,512,64,4096,2305.36
256,512,64,8192,4375.31
256,512,64,16384,8521.45
256,512,128,16,251.445
256,512,128,32,284.042
256,512,128,64,315.626
256,512,128,128,381.621
256,512,128,256,510.314
256,512,128,512,766.612
256,512,128,1024,1276.79
256,512,128,2048,2302.08
256,512,128,4096,4343.31
256,512,128,8192,8439.52
256,1024,0,0,260.906
256,1024,1,16,268.394
256,1024,1,32,270.518
256,1024,1,64,273.482
256,1024,1,128,280.075
256,1024,1,256,281.215
256,1024,1,512,282.037
256,1024,1,1024,288.65
256,1024,1,2048,295.178
256,1024,1,4096,312.789
256,1024,1,8192,346.057
256,1024,1,16384,411.476
256,1024,2,16,268.394
256,1024,2,32,269.781
256,1024,2,64,274.153
256,1024,2,128,281.237
256,1024,2,256,281.93
256,1024,2,512,288.671
256,1024,2,1024,297.663
256,1024,2,2048,315.125
256,1024,2,4096,348.181
256,1024,2,8192,416.181
256,1024,2,16384,550.207
256,1024,4,16,269.066
256,1024,4,32,272.33
256,1024,4,64,274.847
256,1024,4,128,282.581
256,1024,4,256,289.376
256,1024,4,512,298.218
256,1024,4,1024,315.21
256,1024,4,2048,349.898
256,1024,4,4096,417.151
256,1024,4,8192,549.375
256,1024,4,16384,815.06
256,1024,8,16,269.674
256,1024,8,32,272.511
256,1024,8,64,277.312
256,1024,8,128,290.399
256,1024,8,256,298.707
256,1024,8,512,316.554
256,1024,8,1024,351.999
256,1024,8,2048,417.236
256,1024,8,4096,548.959
256,1024,8,8192,814.655
256,1024,8,16384,1345.76
256,1024,16,16,273.493
256,1024,16,32,278.751
256,1024,16,64,283.968
256,1024,16,128,294.176
256,1024,16,256,311.797
256,1024,16,512,347.124
256,1024,16,1024,412.939
256,1024,16,2048,545.023
256,1024,16,4096,814.185
256,1024,16,8192,1346.13
256,1024,16,16384,2408.73
256,1024,32,16,281.173
256,1024,32,32,291.84
256,1024,32,64,302.485
256,1024,32,128,320.501
256,1024,32,256,353.439
256,1024,32,512,419.604
256,1024,32,1024,551.54
256,1024,32,2048,811.785
256,1024,32,4096,1335.58
256,1024,32,8192,2383.1
256,1024,32,16384,4477.56
256,1024,64,16,293.322
256,1024,64,32,311.477
256,1024,64,64,330.591
256,1024,64,128,363.701
256,1024,64,256,429.098
256,1024,64,512,560.063
256,1024,64,1024,819.476
256,1024,64,2048,1336.42
256,1024,64,4096,2371.38
256,1024,64,8192,4441.27
256,1024,64,16384,8585.77
256,1024,128,16,316.48
256,1024,128,32,349.93
256,1024,128,64,382.197
256,1024,128,128,447.423
256,1024,128,256,577.088
256,1024,128,512,832.351
256,1024,128,1024,1343.79
256,1024,128,2048,2366.77
256,1024,128,4096,4415.37
256,1024,128,8192,8506.45
256,2048,0,0,393.429
256,2048,1,16,401.172
256,2048,1,32,402.453
256,2048,1,64,405.631
256,2048,1,128,413.781
256,2048,1,256,413.813
256,2048,1,512,414.517
256,2048,1,1024,421.375
256,2048,1,2048,428.864
256,2048,1,4096,445.78
256,2048,1,8192,479.819
256,2048,1,16384,543.967
256,2048,2,16,400.437
256,2048,2,32,404.031
256,2048,2,64,406.901
256,2048,2,128,413.759
256,2048,2,256,415.54
256,2048,2,512,420.671
256,2048,2,1024,430.954
256,2048,2,2048,448.042
256,2048,2,4096,482.612
256,2048,2,8192,550.304
256,2048,2,16384,682.484
256,2048,4,16,400.799
256,2048,4,32,404.202
256,2048,4,64,407.391
256,2048,4,128,415.05
256,2048,4,256,420.468
256,2048,4,512,430.239
256,2048,4,1024,449.226
256,2048,4,2048,482.688
256,2048,4,4096,548.245
256,2048,4,8192,682.922
256,2048,4,16384,950.217
256,2048,8,16,401.674
256,2048,8,32,405.994
256,2048,8,64,408.64
256,2048,8,128,423.765
256,2048,8,256,431.797
256,2048,8,512,450.122
256,2048,8,1024,483.167
256,2048,8,2048,549.62
256,2048,8,4096,681.769
256,2048,8,8192,946.388
256,2048,8,16384,1479.07
256,2048,16,16,405.386
256,2048,16,32,411.443
256,2048,16,64,417.492
256,2048,16,128,427.765
256,2048,16,256,443.135
256,2048,16,512,478.526
256,2048,16,1024,545.578
256,2048,16,2048,678.303
256,2048,16,4096,944.404
256,2048,16,8192,1476.98
256,2048,16,16384,2539.88
256,2048,32,16,414.356
256,2048,32,32,424.597
256,2048,32,64,435.221
256,2048,32,128,451.296
256,2048,32,256,486.27
256,2048,32,512,552.021
256,2048,32,1024,683.646
256,2048,32,2048,945.545
256,2048,32,4096,1469.34
256,2048,32,8192,2515.56
256,2048,32,16384,4610.15
256,2048,64,16,425.792
256,2048,64,32,444.437
256,2048,64,64,463.124
256,2048,64,128,497.023
256,2048,64,256,562.132
256,2048,64,512,694.484
256,2048,64,1024,950.462
256,2048,64,2048,1467.34
256,2048,64,4096,2501.51
256,2048,64,8192,4575.17
256,2048,64,16384,8717.04
256,2048,128,16,448.959
256,2048,128,32,482.783
256,2048,128,64,514.473
256,2048,128,128,581.119
256,2048,128,256,708.532
256,2048,128,512,964.115
256,2048,128,1024,1475.25
256,2048,128,2048,2497.67
256,2048,128,4096,4546.93
256,2048,128,8192,8641.88
256,4096,0,0,656.159
256,4096,1,16,664.01
256,4096,1,32,666.495
256,4096,1,64,670.942
256,4096,1,128,677.652
256,4096,1,256,677.77
256,4096,1,512,679.391
256,4096,1,1024,683.626
256,4096,1,2048,693.033
256,4096,1,4096,709.77
256,4096,1,8192,745.097
256,4096,1,16384,809.107
256,4096,2,16,664.287
256,4096,2,32,667.529
256,4096,2,64,670.398
256,4096,2,128,678.09
256,4096,2,256,678.559
256,4096,2,512,686.869
256,4096,2,1024,694.825
256,4096,2,2048,712.521
256,4096,2,4096,746.441
256,4096,2,8192,814.59
256,4096,2,16384,946.004
256,4096,4,16,664.053
256,4096,4,32,667.157
256,4096,4,64,670.601
256,4096,4,128,680.052
256,4096,4,256,684.457
256,4096,4,512,694.356
256,4096,4,1024,711.103
256,4096,4,2048,746.698
256,4096,4,4096,813.929
256,4096,4,8192,945.055
256,4096,4,16384,1212.79
256,4096,8,16,665.939
256,4096,8,32,668.819
256,4096,8,64,672.735
256,4096,8,128,685.418
256,4096,8,256,694.794
256,4096,8,512,712.777
256,4096,8,1024,745.982
256,4096,8,2048,811.785
256,4096,8,4096,945.534
256,4096,8,8192,1212.17
256,4096,8,16384,1742.25
256,4096,16,16,668.554
256,4096,16,32,674.708
256,4096,16,64,679.86
256,4096,16,128,689.919
256,4096,16,256,707.069
256,4096,16,512,741.428
256,4096,16,1024,809.833
256,4096,16,2048,939.902
256,4096,16,4096,1206.97
256,4096,16,8192,1743.64
256,4096,16,16384,2806.68
256,4096,32,16,677.62
256,4096,32,32,687.54
256,4096,32,64,699.487
256,4096,32,128,715.838
256,4096,32,256,749.578
256,4096,32,512,815.007
256,4096,32,1024,946.293
256,4096,32,2048,1209.89
256,4096,32,4096,1734.49
256,4096,32,8192,2779.04
256,4096,32,16384,4872.9
256,4096,64,16,688.564
256,4096,64,32,707.85
256,4096,64,64,726.282
256,4096,64,128,759.38
256,4096,64,256,825.001
256,4096,64,512,956.116
256,4096,64,1024,1213.91
256,4096,64,2048,1731.19
256,4096,64,4096,2768.84
256,4096,64,8192,4837.41
256,4096,64,16384,8981.2
256,4096,128,16,712.906
256,4096,128,32,744.393
256,4096,128,64,777.716
256,4096,128,128,844.958
256,4096,128,256,971.189
256,4096,128,512,1227.78
256,4096,128,1024,1741.58
256,4096,128,2048,2759.64
256,4096,128,4096,4810.31
256,4096,128,8192,8906.89
256,8192,0,0,1181.6
256,8192,1,16,1192.01
256,8192,1,32,1193.77
256,8192,1,64,1197.48
256,8192,1,128,1204.54
256,8192,1,256,1206.9
256,8192,1,512,1205.22
256,8192,1,1024,1211.93
256,8192,1,2048,1218.73
256,8192,1,4096,1234.23
256,8192,1,8192,1269.48
256,8192,1,16384,1333.86
256,8192,2,16,1189.76
256,8192,2,32,1194.28
256,8192,2,64,1197.72
256,8192,2,128,1204.81
256,8192,2,256,1205.18
256,8192,2,512,1211.15
256,8192,2,1024,1220.01
256,8192,2,2048,1237.98
256,8192,2,4096,1271.7
256,8192,2,8192,1339.22
256,8192,2,16384,1474.37
256,8192,4,16,1191.13
256,8192,4,32,1193.28
256,8192,4,64,1196.63
256,8192,4,128,1204.85
256,8192,4,256,1209.78
256,8192,4,512,1219.61
256,8192,4,1024,1238.78
256,8192,4,2048,1272.43
256,8192,4,4096,1339.49
256,8192,4,8192,1472.17
256,8192,4,16384,1738.72
256,8192,8,16,1191.28
256,8192,8,32,1193.98
256,8192,8,64,1198.73
256,8192,8,128,1211.17
256,8192,8,256,1221.05
256,8192,8,512,1238.5
256,8192,8,1024,1271.85
256,8192,8,2048,1338.81
256,8192,8,4096,1471.52
256,8192,8,8192,1735.97
256,8192,8,16384,2267.95
256,8192,16,16,1194.89
256,8192,16,32,1199.44
256,8192,16,64,1203.86
256,8192,16,128,1215.06
256,8192,16,256,1232.64
256,8192,16,512,1266.28
256,8192,16,1024,1335.68
256,8192,16,2048,1466.71
256,8192,16,4096,1732.23
256,8192,16,8192,2269.4
256,8192,16,16384,3330.67
256,8192,32,16,1202.8
256,8192,32,32,1214.74
256,8192,32,64,1226.52
256,8192,32,128,1241.66
256,8192,32,256,1274.91
256,8192,32,512,1341.04
256,8192,32,1024,1471.38
256,8192,32,2048,1734.56
256,8192,32,4096,2258.16
256,8192,32,8192,3305.4
256,8192,32,16384,5399.43
256,8192,64,16,1215.78
256,8192,64,32,1233.84
256,8192,64,64,1251.25
256,8192,64,128,1285.98
256,8192,64,256,1349.75
256,8192,64,512,1480.39
256,8192,64,1024,1739.8
256,8192,64,2048,2256.1
256,8192,64,4096,3292.86
256,8192,64,8192,5365.86
256,8192,64,16384,9508.4
256,8192,128,16,1240.19
256,8192,128,32,1271.56
256,8192,128,64,1302.81
256,8192,128,128,1372.47
256,8192,128,256,1495.37
256,8192,128,512,1755.34
256,8192,128,1024,2264.99
256,8192,128,2048,3287.17
256,8192,128,4096,5335.51
256,8192,128,8192,9432.11
256,16384,0,0,2233.57
256,16384,1,16,2244.36
256,16384,1,32,2242.79
256,16384,1,64,2248.37
256,16384,1,128,2254.31
256,16384,1,256,2253.94
256,16384,1,512,2257.78
256,16384,1,1024,2266.35
256,16384,1,2048,2272.84
256,16384,1,4096,2289.56
256,16384,1,8192,2319.83
256,16384,1,16384,2384.7
256,16384,2,16,2240.59
256,16384,2,32,2245.21
256,16384,2,64,2250.39
256,16384,2,128,2255.8
256,16384,2,256,2260.51
256,16384,2,512,2262.27
256,16384,2,1024,2271.6
256,16384,2,2048,2291.18
256,16384,2,4096,2324.25
256,16384,2,8192,2389.99
256,16384,2,16384,2524.24
256,16384,4,16,2242.74
256,16384,4,32,2242.56
256,16384,4,64,2247.89
256,16384,4,128,2256.56
256,16384,4,256,2261.92
256,16384,4,512,2271.66
256,16384,4,1024,2286.85
256,16384,4,2048,2322.12
256,16384,4,4096,2388.97
256,16384,4,8192,2521.12
256,16384,4,16384,2785.7
256,16384,8,16,2242.01
256,16384,8,32,2245.82
256,16384,8,64,2247.38
256,16384,8,128,2262.49
256,16384,8,256,2272.27
256,16384,8,512,2288.2
256,16384,8,1024,2321.99
256,16384,8,2048,2389.26
256,16384,8,4096,2521.59
256,16384,8,8192,2787.53
256,16384,8,16384,3316.83
256,16384,16,16,2243.74
256,16384,16,32,2252.18
256,16384,16,64,2255.95
256,16384,16,128,2396
256,16384,16,256,2284.21
256,16384,16,512,2320.71
256,16384,16,1024,2384.64
256,16384,16,2048,2515.09
256,16384,16,4096,2783.39
256,16384,16,8192,3317.26
256,16384,16,16384,4382.36
256,16384,32,16,2251.62
256,16384,32,32,2262.45
256,16384,32,64,2273.47
256,16384,32,128,2292.11
256,16384,32,256,2324.37
256,16384,32,512,2391.46
256,16384,32,1024,2524.13
256,16384,32,2048,2783.13
256,16384,32,4096,3311.72
256,16384,32,8192,4358.19
256,16384,32,16384,6444.04
256,16384,64,16,2261.32
256,16384,64,32,2281.83
256,16384,64,64,2302.14
256,16384,64,128,2333.16
256,16384,64,256,2401.94
256,16384,64,512,2530.89
256,16384,64,1024,2790.35
256,16384,64,2048,3308.87
256,16384,64,4096,4343
256,16384,64,8192,6416.08
256,16384,64,16384,10554.5
256,16384,128,16,2289.4
256,16384,128,32,2320.16
256,16384,128,64,2354.01
256,16384,128,128,2419.6
256,16384,128,256,2545.96
256,16384,128,512,2804.22
256,16384,128,1024,3312.94
256,16384,128,2048,4337.02
256,16384,128,4096,6386.33
256,16384,128,8192,10491.3
512,0,0,0,154.005
512,0,1,16,160.918
512,0,1,32,163.424
512,0,1,64,165.867
512,0,1,128,173.835
512,0,1,256,173.397
512,0,1,512,174.453
512,0,1,1024,181.503
512,0,1,2048,188.139
512,0,1,4096,205.749
512,0,1,8192,241.045
512,0,1,16384,304.756
512,0,2,16,161.024
512,0,2,32,163.509
512,0,2,64,166.826
512,0,2,128,174.133
512,0,2,256,175.072
512,0,2,512,181.141
512,0,2,1024,190.206
512,0,2,2048,208.597
512,0,2,4096,243.797
512,0,2,8192,310.666
512,0,2,16384,444.938
512,0,4,16,161.728
512,0,4,32,164.128
512,0,4,64,167.552
512,0,4,128,175.434
512,0,4,256,181.642
512,0,4,512,191.509
512,0,4,1024,209.739
512,0,4,2048,243.967
512,0,4,4096,311.904
512,0,4,8192,445.226
512,0,4,16384,712.339
512,0,8,16,162.996
512,0,8,32,166.186
512,0,8,64,169.088
512,0,8,128,183.179
512,0,8,256,191.871
512,0,8,512,210.315
512,0,8,1024,245.621
512,0,8,2048,310.495
512,0,8,4096,442.41
512,0,8,8192,709.438
512,0,8,16384,1243.4
512,0,16,16,166.411
512,0,16,32,172.043
512,0,16,64,177.6
512,0,16,128,188.18
512,0,16,256,206.197
512,0,16,512,240.032
512,0,16,1024,307.307
512,0,16,2048,441.044
512,0,16,4096,707.636
512,0,16,8192,1241.94
512,0,16,16384,2305.94
512,0,32,16,173.696
512,0,32,32,184.191
512,0,32,64,195.413
512,0,32,128,213.439
512,0,32,256,246.912
512,0,32,512,312.064
512,0,32,1024,443.199
512,0,32,2048,705.13
512,0,32,4096,1229.8
512,0,32,8192,2278.47
512,0,32,16384,4368.54
512,0,64,16,187.445
512,0,64,32,206.101
512,0,64,64,224.916
512,0,64,128,260.287
512,0,64,256,323.615
512,0,64,512,454.474
512,0,64,1024,711.487
512,0,64,2048,1230.33
512,0,64,4096,2264.55
512,0,64,8192,4333.62
512,0,64,16384,8478.19
512,0,128,16,213.035
512,0,128,32,244.075
512,0,128,64,276.565
512,0,128,128,344.458
512,0,128,256,472.191
512,0,128,512,728.318
512,0,128,1024,1238
512,0,128,2048,2258.34
512,0,128,4096,4306.49
512,0,128,8192,8403.82
512,16,0,0,170.111
512,16,1,16,176.735
512,16,1,32,179.583
512,16,1,64,182.069
512,16,1,128,189.61
512,16,1,256,189.642
512,16,1,512,190.89
512,16,1,1024,198.208
512,16,1,2048,204.149
512,16,1,4096,221.972
512,16,1,8192,257.28
512,16,1,16384,321.407
512,16,2,16,176.82
512,16,2,32,179.914
512,16,2,64,182.389
512,16,2,128,190.293
512,16,2,256,190.731
512,16,2,512,197.482
512,16,2,1024,205.717
512,16,2,2048,225.087
512,16,2,4096,260.138
512,16,2,8192,327.317
512,16,2,16384,459.775
512,16,4,16,177.877
512,16,4,32,180.843
512,16,4,64,183.595
512,16,4,128,191.658
512,16,4,256,197.707
512,16,4,512,208.106
512,16,4,1024,226.143
512,16,4,2048,259.829
512,16,4,4096,327.444
512,16,4,8192,460.436
512,16,4,16384,728.01
512,16,8,16,178.261
512,16,8,32,182.314
512,16,8,64,185.461
512,16,8,128,199.082
512,16,8,256,208.618
512,16,8,512,226.708
512,16,8,1024,260.651
512,16,8,2048,328.416
512,16,8,4096,459.337
512,16,8,8192,726.58
512,16,8,16384,1257.82
512,16,16,16,182.122
512,16,16,32,187.904
512,16,16,64,193.685
512,16,16,128,203.37
512,16,16,256,222.144
512,16,16,512,256.287
512,16,16,1024,323.273
512,16,16,2048,456.149
512,16,16,4096,723.102
512,16,16,8192,1255.16
512,16,16,16384,2317.93
512,16,32,16,190.121
512,16,32,32,200.565
512,16,32,64,211.787
512,16,32,128,229.514
512,16,32,256,263.562
512,16,32,512,328.628
512,16,32,1024,459.893
512,16,32,2048,720.884
512,16,32,4096,1244.49
512,16,32,8192,2295.01
512,16,32,16384,4385.06
512,16,64,16,203.85
512,16,64,32,221.343
512,16,64,64,240.171
512,16,64,128,275.637
512,16,64,256,339.348
512,16,64,512,472.18
