pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
32,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.1161,2
32,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.1243,2
32,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.1358,2
32,n<=32,sr<=5%,kvB<=1k,kp<=512,0.117,2
32,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.1365,2
32,n<=32,sr<=5%,kvB<=1k,kp=0,0.1175,2
32,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.076,2
32,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0722,2
32,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0772,2
32,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0724,2
32,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0792,2
32,n<=32,sr<=5%,kvB<=4k,kp=0,0.0715,2
32,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.9593,2
32,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.9582,2
32,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.9592,2
32,n<=32,sr<=70%,kvB<=16k,kp<=512,0.9555,2
32,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.9569,2
32,n<=32,sr<=70%,kvB<=16k,kp=0,0.9473,2
32,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.9064,2
32,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.9003,2
32,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.8992,2
32,n<=32,sr<=70%,kvB<=1k,kp<=512,0.9295,2
32,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.9164,2
32,n<=32,sr<=70%,kvB<=1k,kp=0,0.9298,2
32,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.9528,2
32,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.9532,2
32,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.9497,2
32,n<=32,sr<=70%,kvB<=4k,kp<=512,0.9396,2
32,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.9444,2
32,n<=32,sr<=70%,kvB<=4k,kp=0,0.9422,2
32,n<=32,sr>70%,kvB<=16k,kp<=1k,0.9446,4
32,n<=32,sr>70%,kvB<=16k,kp<=2k,0.9456,4
32,n<=32,sr>70%,kvB<=16k,kp<=4k,0.9546,4
32,n<=32,sr>70%,kvB<=16k,kp<=512,0.9494,4
32,n<=32,sr>70%,kvB<=16k,kp<=8k,0.9468,4
32,n<=32,sr>70%,kvB<=16k,kp=0,0.9533,4
32,n<=32,sr>70%,kvB<=1k,kp<=1k,0.899,4
32,n<=32,sr>70%,kvB<=1k,kp<=2k,0.9392,4
32,n<=32,sr>70%,kvB<=1k,kp<=4k,0.9153,4
32,n<=32,sr>70%,kvB<=1k,kp<=512,0.9119,4
32,n<=32,sr>70%,kvB<=1k,kp<=8k,0.9312,4
32,n<=32,sr>70%,kvB<=1k,kp=0,0.9005,4
32,n<=32,sr>70%,kvB<=4k,kp<=1k,0.9605,4
32,n<=32,sr>70%,kvB<=4k,kp<=2k,0.9331,4
32,n<=32,sr>70%,kvB<=4k,kp<=4k,0.9389,4
32,n<=32,sr>70%,kvB<=4k,kp<=512,0.9474,4
32,n<=32,sr>70%,kvB<=4k,kp<=8k,0.9382,4
32,n<=32,sr>70%,kvB<=4k,kp=0,0.9331,4
32,n<=4,sr<=40%,kvB<=16k,kp<=1k,-0.0418,2
32,n<=4,sr<=40%,kvB<=16k,kp<=2k,-0.0275,2
32,n<=4,sr<=40%,kvB<=16k,kp<=4k,-0.0386,2
32,n<=4,sr<=40%,kvB<=16k,kp<=512,-0.034,2
32,n<=4,sr<=40%,kvB<=16k,kp<=8k,-0.0296,2
32,n<=4,sr<=40%,kvB<=16k,kp=0,-0.0346,2
32,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.2157,2
32,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.2485,2
32,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.158,2
32,n<=4,sr<=40%,kvB<=1k,kp<=512,0.2606,2
32,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.2085,2
32,n<=4,sr<=40%,kvB<=1k,kp=0,0.2458,2
32,n<=4,sr<=40%,kvB<=4k,kp<=1k,-0.0415,2
32,n<=4,sr<=40%,kvB<=4k,kp<=2k,-0.0425,2
32,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.0711,2
32,n<=4,sr<=40%,kvB<=4k,kp<=512,-0.0392,2
32,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.0386,2
32,n<=4,sr<=40%,kvB<=4k,kp=0,-0.0563,2
32,n<=4,sr<=70%,kvB<=16k,kp<=1k,-0.0294,2
32,n<=4,sr<=70%,kvB<=16k,kp<=2k,-0.0262,2
32,n<=4,sr<=70%,kvB<=16k,kp<=4k,-0.0344,2
32,n<=4,sr<=70%,kvB<=16k,kp<=512,-0.0236,2
32,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.0219,2
32,n<=4,sr<=70%,kvB<=16k,kp=0,-0.0288,2
32,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0415,2
32,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0069,2
32,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.0322,2
32,n<=4,sr<=70%,kvB<=1k,kp<=512,0.0775,2
32,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.0363,2
32,n<=4,sr<=70%,kvB<=1k,kp=0,0.0314,2
32,n<=4,sr<=70%,kvB<=4k,kp<=1k,-0.081,2
32,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0969,2
32,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.1444,2
32,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.1586,2
32,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.1425,2
32,n<=4,sr<=70%,kvB<=4k,kp=0,-0.1233,2
32,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.0584,2
32,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.0325,2
32,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0545,2
32,n<=4,sr>70%,kvB<=16k,kp<=512,-0.0393,2
32,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.0361,2
32,n<=4,sr>70%,kvB<=16k,kp=0,-0.0783,2
32,n<=4,sr>70%,kvB<=1k,kp<=1k,-0.0393,2
32,n<=4,sr>70%,kvB<=1k,kp<=2k,0.1015,2
32,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.0479,2
32,n<=4,sr>70%,kvB<=1k,kp<=512,0.012,2
32,n<=4,sr>70%,kvB<=1k,kp<=8k,0.0015,2
32,n<=4,sr>70%,kvB<=1k,kp=0,0.0032,2
32,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.089,2
32,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.0416,2
32,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.0659,2
32,n<=4,sr>70%,kvB<=4k,kp<=512,-0.0995,2
32,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.028,2
32,n<=4,sr>70%,kvB<=4k,kp=0,-0.1754,2
32,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.3309,4
32,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.3424,4
32,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.2994,4
32,n<=64,sr<=15%,kvB<=16k,kp<=512,0.3245,4
32,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.2932,4
32,n<=64,sr<=15%,kvB<=16k,kp=0,0.3086,4
32,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.3114,4
32,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.352,4
32,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.3377,4
32,n<=64,sr<=15%,kvB<=1k,kp<=512,0.3235,4
32,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.3319,4
32,n<=64,sr<=15%,kvB<=1k,kp=0,0.3454,4
32,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.2873,4
32,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.2788,4
32,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.3054,4
32,n<=64,sr<=15%,kvB<=4k,kp<=512,0.3007,4
32,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.3186,4
32,n<=64,sr<=15%,kvB<=4k,kp=0,0.2902,4
32,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.3209,2
32,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.3189,2
32,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.3209,2
32,n<=64,sr<=40%,kvB<=16k,kp<=512,0.3173,2
32,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.3177,2
32,n<=64,sr<=40%,kvB<=16k,kp=0,0.318,2
32,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.305,2
32,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.317,2
32,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.3035,2
32,n<=64,sr<=40%,kvB<=1k,kp<=512,0.3091,2
32,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.302,2
32,n<=64,sr<=40%,kvB<=1k,kp=0,0.306,2
32,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.3179,2
32,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.3164,2
32,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.3133,2
32,n<=64,sr<=40%,kvB<=4k,kp<=512,0.3109,2
32,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.3106,2
32,n<=64,sr<=40%,kvB<=4k,kp=0,0.3144,2
32,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.2796,6
32,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.2765,6
32,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.2697,6
32,n<=64,sr<=5%,kvB<=16k,kp<=512,0.2714,6
32,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.2923,6
32,n<=64,sr<=5%,kvB<=16k,kp=0,0.2912,6
32,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.3026,6
32,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.2801,6
32,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.3107,6
32,n<=64,sr<=5%,kvB<=1k,kp<=512,0.2674,6
32,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.3052,6
32,n<=64,sr<=5%,kvB<=1k,kp=0,0.2763,6
32,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.2733,6
32,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.2636,6
32,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.3039,6
32,n<=64,sr<=5%,kvB<=4k,kp<=512,0.2718,6
32,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.2869,6
32,n<=64,sr<=5%,kvB<=4k,kp=0,0.2782,6
32,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.3325,2
32,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.3251,2
32,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.3315,2
32,n<=64,sr<=70%,kvB<=16k,kp<=512,0.3321,2
32,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.326,2
32,n<=64,sr<=70%,kvB<=16k,kp=0,0.3356,2
32,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.3853,2
32,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.379,2
32,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.3979,2
32,n<=64,sr<=70%,kvB<=1k,kp<=512,0.3872,2
32,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.4048,2
32,n<=64,sr<=70%,kvB<=1k,kp=0,0.4024,2
32,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.344,2
32,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.3404,2
32,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.3426,2
32,n<=64,sr<=70%,kvB<=4k,kp<=512,0.3451,2
32,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.3497,2
32,n<=64,sr<=70%,kvB<=4k,kp=0,0.3348,2
32,n<=64,sr>70%,kvB<=16k,kp<=1k,0.955,4
32,n<=64,sr>70%,kvB<=16k,kp<=2k,0.9572,4
32,n<=64,sr>70%,kvB<=16k,kp<=4k,0.9494,4
32,n<=64,sr>70%,kvB<=16k,kp<=512,0.9537,4
32,n<=64,sr>70%,kvB<=16k,kp<=8k,0.9491,4
32,n<=64,sr>70%,kvB<=16k,kp=0,0.9472,4
32,n<=64,sr>70%,kvB<=1k,kp<=1k,0.8855,4
32,n<=64,sr>70%,kvB<=1k,kp<=2k,0.8537,4
32,n<=64,sr>70%,kvB<=1k,kp<=4k,0.9027,4
32,n<=64,sr>70%,kvB<=1k,kp<=512,0.8878,4
32,n<=64,sr>70%,kvB<=1k,kp<=8k,0.8816,4
32,n<=64,sr>70%,kvB<=1k,kp=0,0.8886,4
32,n<=64,sr>70%,kvB<=4k,kp<=1k,0.9205,4
32,n<=64,sr>70%,kvB<=4k,kp<=2k,0.9381,4
32,n<=64,sr>70%,kvB<=4k,kp<=4k,0.9421,4
32,n<=64,sr>70%,kvB<=4k,kp<=512,0.9411,4
32,n<=64,sr>70%,kvB<=4k,kp<=8k,0.9442,4
32,n<=64,sr>70%,kvB<=4k,kp=0,0.9139,4
32,n<=8,sr<=15%,kvB<=16k,kp<=1k,-0.0194,2
32,n<=8,sr<=15%,kvB<=16k,kp<=2k,-0.0149,2
32,n<=8,sr<=15%,kvB<=16k,kp<=4k,-0.0177,2
32,n<=8,sr<=15%,kvB<=16k,kp<=512,-0.0172,2
32,n<=8,sr<=15%,kvB<=16k,kp<=8k,-0.0185,2
32,n<=8,sr<=15%,kvB<=16k,kp=0,-0.0231,2
32,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0753,2
32,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0942,2
32,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.0799,2
32,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1128,2
32,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.0757,2
32,n<=8,sr<=15%,kvB<=1k,kp=0,0.1071,2
32,n<=8,sr<=15%,kvB<=4k,kp<=1k,-0.024,2
32,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.0277,2
32,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.0179,2
32,n<=8,sr<=15%,kvB<=4k,kp<=512,-0.0198,2
32,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.0344,2
32,n<=8,sr<=15%,kvB<=4k,kp=0,-0.0308,2
32,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0303,4
32,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.026,4
32,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0259,4
32,n<=8,sr<=40%,kvB<=16k,kp<=512,0.0285,4
32,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.024,4
32,n<=8,sr<=40%,kvB<=16k,kp=0,0.0309,4
32,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.1165,4
32,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1121,4
32,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1106,4
32,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1036,4
32,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.0928,4
32,n<=8,sr<=40%,kvB<=1k,kp=0,0.1486,4
32,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0107,4
32,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0128,4
32,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.0035,4
32,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0175,4
32,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0156,4
32,n<=8,sr<=40%,kvB<=4k,kp=0,0.0131,4
32,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.0913,2
32,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.0941,2
32,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.1029,2
32,n<=8,sr<=70%,kvB<=16k,kp<=512,0.1024,2
32,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0981,2
32,n<=8,sr<=70%,kvB<=16k,kp=0,0.0958,2
32,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0277,2
32,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0086,2
32,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0483,2
32,n<=8,sr<=70%,kvB<=1k,kp<=512,0.0018,2
32,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.0143,2
32,n<=8,sr<=70%,kvB<=1k,kp=0,0.0339,2
32,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0624,2
32,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0502,2
32,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0727,2
32,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0718,2
32,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.0651,2
32,n<=8,sr<=70%,kvB<=4k,kp=0,0.0704,2
32,n<=8,sr>70%,kvB<=16k,kp<=1k,0.1251,4
32,n<=8,sr>70%,kvB<=16k,kp<=2k,0.1488,4
32,n<=8,sr>70%,kvB<=16k,kp<=4k,0.1323,4
32,n<=8,sr>70%,kvB<=16k,kp<=512,0.1369,4
32,n<=8,sr>70%,kvB<=16k,kp<=8k,0.1197,4
32,n<=8,sr>70%,kvB<=16k,kp=0,0.1378,4
32,n<=8,sr>70%,kvB<=1k,kp<=1k,0.1994,4
32,n<=8,sr>70%,kvB<=1k,kp<=2k,0.1471,4
32,n<=8,sr>70%,kvB<=1k,kp<=4k,0.112,4
32,n<=8,sr>70%,kvB<=1k,kp<=512,0.2208,4
32,n<=8,sr>70%,kvB<=1k,kp<=8k,0.1478,4
32,n<=8,sr>70%,kvB<=1k,kp=0,0.2132,4
32,n<=8,sr>70%,kvB<=4k,kp<=1k,0.0251,4
32,n<=8,sr>70%,kvB<=4k,kp<=2k,0.0427,4
32,n<=8,sr>70%,kvB<=4k,kp<=4k,0.0612,4
32,n<=8,sr>70%,kvB<=4k,kp<=512,0.0534,4
32,n<=8,sr>70%,kvB<=4k,kp<=8k,0.0519,4
32,n<=8,sr>70%,kvB<=4k,kp=0,0.0511,4
64,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0788,4
64,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0788,4
64,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0792,4
64,n<=128,sr<=15%,kvB<=16k,kp<=512,0.079,4
64,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.079,4
64,n<=128,sr<=15%,kvB<=16k,kp=0,0.0788,4
64,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0987,4
64,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0967,4
64,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0958,4
64,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0949,4
64,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0937,4
64,n<=128,sr<=15%,kvB<=1k,kp=0,0.093,4
64,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0786,4
64,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0787,4
64,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0796,4
64,n<=128,sr<=15%,kvB<=4k,kp<=512,0.078,4
64,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0804,4
64,n<=128,sr<=15%,kvB<=4k,kp=0,0.0794,4
64,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0752,2
64,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0755,2
64,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0772,2
64,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0763,2
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0758,2
64,n<=128,sr<=40%,kvB<=16k,kp=0,0.0754,2
64,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0665,2
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0685,2
64,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0621,2
64,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0567,2
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0567,2
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.061,2
64,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0682,2
64,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0676,2
64,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0677,2
64,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0675,2
64,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0678,2
64,n<=128,sr<=40%,kvB<=4k,kp=0,0.0681,2
64,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0927,8
64,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0928,8
64,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0932,8
64,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0934,8
64,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0933,8
64,n<=128,sr<=5%,kvB<=16k,kp=0,0.0929,8
64,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0962,8
64,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0976,8
64,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0962,8
64,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0963,8
64,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0974,8
64,n<=128,sr<=5%,kvB<=1k,kp=0,0.0999,8
64,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0939,8
64,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0933,8
64,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.094,8
64,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0942,8
64,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.094,8
64,n<=128,sr<=5%,kvB<=4k,kp=0,0.0943,8
64,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.001,2
64,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.0013,2
64,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0006,2
64,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0011,2
64,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0015,2
64,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0019,2
64,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0035,2
64,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0138,2
64,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0017,2
64,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0117,2
64,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0122,2
64,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0042,2
64,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0012,2
64,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0055,2
64,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.005,2
64,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0014,2
64,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0005,2
64,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0008,2
64,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0187,4
64,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0239,4
64,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0086,4
64,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0269,4
64,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0226,4
64,n<=128,sr>70%,kvB<=16k,kp=0,-0.0232,4
64,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0164,4
64,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0157,4
64,n<=128,sr>70%,kvB<=1k,kp<=4k,-0.0014,4
64,n<=128,sr>70%,kvB<=1k,kp<=512,0.0061,4
64,n<=128,sr>70%,kvB<=1k,kp<=8k,0.002,4
64,n<=128,sr>70%,kvB<=1k,kp=0,0.0168,4
64,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.025,4
64,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0203,4
64,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0219,4
64,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0191,4
64,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0251,4
64,n<=128,sr>70%,kvB<=4k,kp=0,-0.022,4
64,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.2385,4
64,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.2415,4
64,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.2408,4
64,n<=16,sr<=15%,kvB<=16k,kp<=512,0.2413,4
64,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2401,4
64,n<=16,sr<=15%,kvB<=16k,kp=0,0.2427,4
64,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.1711,4
64,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.154,4
64,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.154,4
64,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1726,4
64,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.166,4
64,n<=16,sr<=15%,kvB<=1k,kp=0,0.1935,4
64,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.2231,4
64,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.2279,4
64,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.2162,4
64,n<=16,sr<=15%,kvB<=4k,kp<=512,0.2235,4
64,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.2201,4
64,n<=16,sr<=15%,kvB<=4k,kp=0,0.2328,4
64,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.1339,4
64,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.1345,4
64,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.1333,4
64,n<=16,sr<=40%,kvB<=16k,kp<=512,0.133,4
64,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.1315,4
64,n<=16,sr<=40%,kvB<=16k,kp=0,0.1348,4
64,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0785,4
64,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0692,4
64,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0713,4
64,n<=16,sr<=40%,kvB<=1k,kp<=512,0.0808,4
64,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0627,4
64,n<=16,sr<=40%,kvB<=1k,kp=0,0.1001,4
64,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1259,4
64,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1242,4
64,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.123,4
64,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1235,4
64,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.119,4
64,n<=16,sr<=40%,kvB<=4k,kp=0,0.1393,4
64,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.1049,2
64,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.1041,2
64,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.1105,2
64,n<=16,sr<=70%,kvB<=16k,kp<=512,0.1048,2
