regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,8,0.25,4.0,512,1024,128,512,224,1521.766,1747.514,1583.269,0.2724
mixed,32,8,0.25,4.0,512,1024,256,1024,448,1691.613,2140.801,1841.076,0.3327
mixed,32,8,0.25,4.0,1024,0,128,512,224,1505.447,1733.851,1574.98,0.3044
mixed,32,8,0.25,4.0,1024,0,256,1024,448,1679.23,2124.421,1814.455,0.3037
mixed,32,8,0.25,4.0,1024,512,128,512,224,2354.582,2578.538,2412.754,0.2597
mixed,32,8,0.25,4.0,1024,512,256,1024,448,2522.157,2972.69,2669.158,0.3263
pure,32,16,0.5,4.0,0,0,128,512,320,321.583,470.406,380.523,0.396
pure,32,16,0.5,4.0,0,0,256,1024,640,569.823,865.519,734.9,0.5583
mixed,32,16,0.5,4.0,16,0,128,512,320,347.981,494.499,404.488,0.3857
mixed,32,16,0.5,4.0,16,0,256,1024,640,595.549,887.66,768.948,0.5936
mixed,32,16,0.5,4.0,16,512,128,512,320,401.386,551.007,462.567,0.4089
mixed,32,16,0.5,4.0,16,512,256,1024,640,646.94,940.461,799.922,0.5212
mixed,32,16,0.5,4.0,16,1024,128,512,320,421.095,569.853,484.997,0.4296
mixed,32,16,0.5,4.0,16,1024,256,1024,640,666.651,964.617,807.794,0.4737
mixed,32,16,0.5,4.0,32,0,128,512,320,386.251,532.61,442.791,0.3863
mixed,32,16,0.5,4.0,32,0,256,1024,640,635.869,927.596,781.713,0.4999
mixed,32,16,0.5,4.0,32,512,128,512,320,441.159,593.758,508.613,0.442
mixed,32,16,0.5,4.0,32,512,256,1024,640,691.45,987.88,896.268,0.6909
mixed,32,16,0.5,4.0,32,1024,128,512,320,506.82,658.555,580.224,0.4838
mixed,32,16,0.5,4.0,32,1024,256,1024,640,755.06,1050.854,928.46,0.5862
mixed,32,16,0.5,4.0,64,0,128,512,320,395.115,542.817,481.477,0.5847
mixed,32,16,0.5,4.0,64,0,256,1024,640,641.981,943.852,777.845,0.4501
mixed,32,16,0.5,4.0,64,512,128,512,320,530.05,679.1,586.623,0.3796
mixed,32,16,0.5,4.0,64,512,256,1024,640,785.235,1074.883,929.229,0.4971
mixed,32,16,0.5,4.0,64,1024,128,512,320,607.456,757.94,655.29,0.3179
mixed,32,16,0.5,4.0,64,1024,256,1024,640,857.517,1151.072,993.545,0.4634
mixed,32,16,0.5,4.0,128,0,128,512,320,420.007,567.361,501.734,0.5546
mixed,32,16,0.5,4.0,128,0,256,1024,640,663.995,961.483,785.398,0.4081
mixed,32,16,0.5,4.0,128,512,128,512,320,660.316,806.58,716.887,0.3868
mixed,32,16,0.5,4.0,128,512,256,1024,640,905.485,1201.086,1078.373,0.5849
mixed,32,16,0.5,4.0,128,1024,128,512,320,755.285,905.199,850.577,0.6356
mixed,32,16,0.5,4.0,128,1024,256,1024,640,1004.714,1299.8,1134.977,0.4414
mixed,32,16,0.5,4.0,256,0,128,512,320,709.274,857.521,770.837,0.4153
mixed,32,16,0.5,4.0,256,0,256,1024,640,952.907,1248.123,1129.825,0.5993
mixed,32,16,0.5,4.0,256,512,128,512,320,905.71,1057.605,973.421,0.4458
mixed,32,16,0.5,4.0,256,512,256,1024,640,1155.842,1453.136,1283.577,0.4297
mixed,32,16,0.5,4.0,256,1024,128,512,320,1110.274,1258.044,1184.608,0.503
mixed,32,16,0.5,4.0,256,1024,256,1024,640,1351.514,1651.686,1504.622,0.5101
mixed,32,16,0.5,4.0,512,0,128,512,320,788.374,939.341,855.73,0.4462
mixed,32,16,0.5,4.0,512,0,256,1024,640,1038.696,1332.856,1187.265,0.5051
mixed,32,16,0.5,4.0,512,512,128,512,320,1206.72,1354.071,1288.249,0.5533
mixed,32,16,0.5,4.0,512,512,256,1024,640,1449.459,1749.763,1604.907,0.5176
mixed,32,16,0.5,4.0,512,1024,128,512,320,1598.666,1741.89,1662.568,0.4462
mixed,32,16,0.5,4.0,512,1024,256,1024,640,1845.501,2139.437,2006.901,0.5491
mixed,32,16,0.5,4.0,1024,0,128,512,320,1580.396,1730.915,1645.544,0.4328
mixed,32,16,0.5,4.0,1024,0,256,1024,640,1830.367,2124.753,1972.055,0.4813
mixed,32,16,0.5,4.0,1024,512,128,512,320,2432.318,2578.2,2489.469,0.3918
mixed,32,16,0.5,4.0,1024,512,256,1024,640,2679.187,2974.019,2874.281,0.6617
pure,32,24,0.75,4.0,0,0,128,512,416,396.298,472.071,455.401,0.78
pure,32,24,0.75,4.0,0,0,256,1024,832,717.947,864.85,845.267,0.8667
mixed,32,24,0.75,4.0,16,0,128,512,416,420.33,495.111,480.935,0.8104
mixed,32,24,0.75,4.0,16,0,256,1024,832,741.431,889.171,868.689,0.8614
mixed,32,24,0.75,4.0,16,512,128,512,416,470.984,549.57,532.705,0.7854
mixed,32,24,0.75,4.0,16,512,256,1024,832,792.791,940.526,922.8,0.88
mixed,32,24,0.75,4.0,16,1024,128,512,416,493.415,569.76,553.155,0.7825
mixed,32,24,0.75,4.0,16,1024,256,1024,832,813.621,966.477,952.623,0.9094
mixed,32,24,0.75,4.0,32,0,128,512,416,458.537,532.708,517.797,0.799
mixed,32,24,0.75,4.0,32,0,256,1024,832,780.6,927.314,909.424,0.8781
mixed,32,24,0.75,4.0,32,512,128,512,416,513.447,596.418,576.035,0.7543
mixed,32,24,0.75,4.0,32,512,256,1024,832,837.782,985.775,969.264,0.8884
mixed,32,24,0.75,4.0,32,1024,128,512,416,580.737,660.606,644.126,0.7937
mixed,32,24,0.75,4.0,32,1024,256,1024,832,902.483,1051.435,1033.835,0.8818
mixed,32,24,0.75,4.0,64,0,128,512,416,468.393,545.51,528.356,0.7776
mixed,32,24,0.75,4.0,64,0,256,1024,832,789.688,939.855,920.369,0.8702
mixed,32,24,0.75,4.0,64,512,128,512,416,603.233,681.405,662.813,0.7622
mixed,32,24,0.75,4.0,64,512,256,1024,832,923.309,1073.544,1052.811,0.862
mixed,32,24,0.75,4.0,64,1024,128,512,416,678.494,755.61,744.603,0.8573
mixed,32,24,0.75,4.0,64,1024,256,1024,832,999.79,1151.843,1133.797,0.8813
mixed,32,24,0.75,4.0,128,0,128,512,416,491.399,566.467,555.303,0.8513
mixed,32,24,0.75,4.0,128,0,256,1024,832,812.372,960.591,944.113,0.8888
mixed,32,24,0.75,4.0,128,512,128,512,416,731.996,806.295,793.943,0.8338
mixed,32,24,0.75,4.0,128,512,256,1024,832,1053.131,1204.003,1185.254,0.8757
mixed,32,24,0.75,4.0,128,1024,128,512,416,829.463,906.194,894.034,0.8415
mixed,32,24,0.75,4.0,128,1024,256,1024,832,1152.487,1300.031,1282.048,0.8781
mixed,32,24,0.75,4.0,256,0,128,512,416,780.057,853.781,841.909,0.839
mixed,32,24,0.75,4.0,256,0,256,1024,832,1106.827,1250.403,1229.478,0.8543
mixed,32,24,0.75,4.0,256,512,128,512,416,982.544,1057.548,1040.812,0.7769
mixed,32,24,0.75,4.0,256,512,256,1024,832,1302.653,1450.937,1432.698,0.877
mixed,32,24,0.75,4.0,256,1024,128,512,416,1178.886,1258.786,1241.217,0.7801
mixed,32,24,0.75,4.0,256,1024,256,1024,832,1505.367,1651.6,1630.032,0.8525
mixed,32,24,0.75,4.0,512,0,128,512,416,861.461,940.628,925.939,0.8145
mixed,32,24,0.75,4.0,512,0,256,1024,832,1183.749,1331.967,1316.288,0.8942
mixed,32,24,0.75,4.0,512,512,128,512,416,1275.393,1353.886,1339.968,0.8227
mixed,32,24,0.75,4.0,512,512,256,1024,832,1608.592,1748.619,1732.204,0.8828
mixed,32,24,0.75,4.0,512,1024,128,512,416,1666.801,1747.721,1730.443,0.7865
mixed,32,24,0.75,4.0,512,1024,256,1024,832,1991.392,2141.05,2120.537,0.8629
mixed,32,24,0.75,4.0,1024,0,128,512,416,1652.591,1729.133,1712.622,0.7843
mixed,32,24,0.75,4.0,1024,0,256,1024,832,1978.783,2128.217,2104.922,0.8441
mixed,32,24,0.75,4.0,1024,512,128,512,416,2497.576,2576.933,2561.316,0.8032
mixed,32,24,0.75,4.0,1024,512,256,1024,832,2825.078,2973.776,2952.083,0.8541
pure,32,29,0.9062,4.0,0,0,128,512,476,424.748,469.641,466.059,0.9202
pure,32,29,0.9062,4.0,0,0,256,1024,952,798.203,865.173,859.127,0.9097
mixed,32,29,0.9062,4.0,16,0,128,512,476,448.716,494.631,490.44,0.9087
mixed,32,29,0.9062,4.0,16,0,256,1024,952,819.673,889.238,881.529,0.8892
mixed,32,29,0.9062,4.0,16,512,128,512,476,501.929,547.522,543.751,0.9173
mixed,32,29,0.9062,4.0,16,512,256,1024,952,870.072,940.789,936.885,0.9448
mixed,32,29,0.9062,4.0,16,1024,128,512,476,521.223,567.782,565.349,0.9477
mixed,32,29,0.9062,4.0,16,1024,256,1024,952,895.926,962.867,958.835,0.9398
mixed,32,29,0.9062,4.0,32,0,128,512,476,486.856,532.933,529.641,0.9286
mixed,32,29,0.9062,4.0,32,0,256,1024,952,855.192,928.115,918.227,0.8644
mixed,32,29,0.9062,4.0,32,512,128,512,476,544.613,593.253,588.773,0.9079
mixed,32,29,0.9062,4.0,32,512,256,1024,952,912.438,984.049,980.306,0.9477
mixed,32,29,0.9062,4.0,32,1024,128,512,476,610.691,656.673,654.592,0.9547
mixed,32,29,0.9062,4.0,32,1024,256,1024,952,978.802,1050.767,1046.156,0.9359
mixed,32,29,0.9062,4.0,64,0,128,512,476,495.656,542.118,539.013,0.9332
mixed,32,29,0.9062,4.0,64,0,256,1024,952,867.221,936.565,930.643,0.9146
mixed,32,29,0.9062,4.0,64,512,128,512,476,631.041,680.605,673.92,0.8651
mixed,32,29,0.9062,4.0,64,512,256,1024,952,998.097,1072.528,1067.217,0.9286
mixed,32,29,0.9062,4.0,64,1024,128,512,476,709.631,754.752,752.222,0.9439
mixed,32,29,0.9062,4.0,64,1024,256,1024,952,1079.341,1149.099,1145.356,0.9463
mixed,32,29,0.9062,4.0,128,0,128,512,476,519.303,567.59,563.335,0.9119
mixed,32,29,0.9062,4.0,128,0,256,1024,952,889.751,961.297,953.684,0.8936
mixed,32,29,0.9062,4.0,128,512,128,512,476,762.333,806.362,802.781,0.9187
mixed,32,29,0.9062,4.0,128,512,256,1024,952,1128.334,1204.872,1199.595,0.9311
mixed,32,29,0.9062,4.0,128,1024,128,512,476,857.785,906.327,900.824,0.8866
mixed,32,29,0.9062,4.0,128,1024,256,1024,952,1235.144,1303.495,1295.621,0.8848
mixed,32,29,0.9062,4.0,256,0,128,512,476,810.847,856.346,851.065,0.8839
mixed,32,29,0.9062,4.0,256,0,256,1024,952,1175.304,1247.913,1242.023,0.9189
mixed,32,29,0.9062,4.0,256,512,128,512,476,1009.841,1061.455,1050.289,0.7837
mixed,32,29,0.9062,4.0,256,512,256,1024,952,1377.665,1451.521,1444.448,0.9042
mixed,32,29,0.9062,4.0,256,1024,128,512,476,1211.402,1255.304,1251.4,0.9111
mixed,32,29,0.9062,4.0,256,1024,256,1024,952,1581.273,1650.678,1645.143,0.9203
mixed,32,29,0.9062,4.0,512,0,128,512,476,892.568,940.087,933.398,0.8592
mixed,32,29,0.9062,4.0,512,0,256,1024,952,1264.776,1334.341,1327.268,0.8983
mixed,32,29,0.9062,4.0,512,512,128,512,476,1305.511,1354.98,1349.348,0.8862
mixed,32,29,0.9062,4.0,512,512,256,1024,952,1676.213,1752.306,1740.531,0.8453
mixed,32,29,0.9062,4.0,512,1024,128,512,476,1696.79,1744.626,1734.996,0.7987
mixed,32,29,0.9062,4.0,512,1024,256,1024,952,2068.9,2138.496,2134.532,0.943
mixed,32,29,0.9062,4.0,1024,0,128,512,476,1680.598,1732.021,1722.292,0.8108
mixed,32,29,0.9062,4.0,1024,0,256,1024,952,2052.454,2126.082,2118.435,0.8961
mixed,32,29,0.9062,4.0,1024,512,128,512,476,2527.889,2576.463,2574.032,0.95
mixed,32,29,0.9062,4.0,1024,512,256,1024,952,2900.739,2973.214,2966.269,0.9042
pure,64,1,0.0156,4.0,0,0,128,512,134,307.06,895.034,382.765,0.1288
pure,64,1,0.0156,4.0,0,0,256,1024,268,503.403,1668.471,647.94,0.1241
mixed,64,1,0.0156,4.0,16,0,128,512,134,335.506,921.879,403.886,0.1166
mixed,64,1,0.0156,4.0,16,0,256,1024,268,532.042,1696.12,717.313,0.1592
mixed,64,1,0.0156,4.0,16,512,128,512,134,387.504,973.303,458.22,0.1207
mixed,64,1,0.0156,4.0,16,512,256,1024,268,582.185,1746.229,737.407,0.1333
mixed,64,1,0.0156,4.0,16,1024,128,512,134,411.82,997.653,478.475,0.1138
mixed,64,1,0.0156,4.0,16,1024,256,1024,268,602.629,1769.75,758.4,0.1335
mixed,64,1,0.0156,4.0,32,0,128,512,134,375.92,962.007,444.011,0.1162
mixed,64,1,0.0156,4.0,32,0,256,1024,268,571.877,1738.487,723.329,0.1298
mixed,64,1,0.0156,4.0,32,512,128,512,134,433.84,1016.823,504.137,0.1206
mixed,64,1,0.0156,4.0,32,512,256,1024,268,629.445,1791.251,809.568,0.155
mixed,64,1,0.0156,4.0,32,1024,128,512,134,502.984,1094.928,576.583,0.1243
mixed,64,1,0.0156,4.0,32,1024,256,1024,268,696.835,1861.909,842.844,0.1253
mixed,64,1,0.0156,4.0,64,0,128,512,134,379.28,963.126,449.26,0.1199
mixed,64,1,0.0156,4.0,64,0,256,1024,268,575.913,1738.616,722.563,0.1261
mixed,64,1,0.0156,4.0,64,512,128,512,134,514.314,1098.32,584.232,0.1197
mixed,64,1,0.0156,4.0,64,512,256,1024,268,711.107,1875.986,896.827,0.1594
mixed,64,1,0.0156,4.0,64,1024,128,512,134,591.721,1177.457,667.205,0.1289
mixed,64,1,0.0156,4.0,64,1024,256,1024,268,788.513,1952.911,943.739,0.1333
mixed,64,1,0.0156,4.0,128,0,128,512,134,402.927,986.839,476.013,0.1252
mixed,64,1,0.0156,4.0,128,0,256,1024,268,598.889,1764.567,779.584,0.155
mixed,64,1,0.0156,4.0,128,512,128,512,134,643.973,1231.147,715.907,0.1225
mixed,64,1,0.0156,4.0,128,512,256,1024,268,840.188,2003.341,999.224,0.1367
mixed,64,1,0.0156,4.0,128,1024,128,512,134,745.122,1327.756,810.654,0.1125
mixed,64,1,0.0156,4.0,128,1024,256,1024,268,938.587,2104.651,1089.587,0.1295
mixed,64,1,0.0156,4.0,256,0,128,512,134,694.181,1277.516,770.176,0.1303
mixed,64,1,0.0156,4.0,256,0,256,1024,268,887.646,2054.509,1032.822,0.1244
mixed,64,1,0.0156,4.0,256,512,128,512,134,894.909,1479.493,982.81,0.1504
mixed,64,1,0.0156,4.0,256,512,256,1024,268,1091.798,2254.726,1250.126,0.1361
mixed,64,1,0.0156,4.0,256,1024,128,512,134,1096.406,1684.796,1166.48,0.1191
mixed,64,1,0.0156,4.0,256,1024,256,1024,268,1289.836,2451.456,1438.886,0.1283
mixed,64,1,0.0156,4.0,512,0,128,512,134,781.889,1367.978,849.375,0.1151
mixed,64,1,0.0156,4.0,512,0,256,1024,268,974.361,2140.554,1125.107,0.1293
mixed,64,1,0.0156,4.0,512,512,128,512,134,1198.516,1778.811,1272.27,0.1271
mixed,64,1,0.0156,4.0,512,512,256,1024,268,1390.922,2553.661,1536.547,0.1252
mixed,64,1,0.0156,4.0,512,1024,128,512,134,1586.338,2171.628,1666.431,0.1368
mixed,64,1,0.0156,4.0,512,1024,256,1024,268,1780.027,2946.413,1931.669,0.13
mixed,64,1,0.0156,4.0,1024,0,128,512,134,1568.291,2152.621,1633.091,0.1109
mixed,64,1,0.0156,4.0,1024,0,256,1024,268,1764.092,2931.727,1909.817,0.1248
mixed,64,1,0.0156,4.0,1024,512,128,512,134,2416.385,3004.044,2483.776,0.1147
mixed,64,1,0.0156,4.0,1024,512,256,1024,268,2614.554,3777.293,2754.838,0.1206
pure,64,2,0.0312,4.0,0,0,128,512,140,308.595,894.236,392.753,0.1437
pure,64,2,0.0312,4.0,0,0,256,1024,280,505.611,1673.282,706.117,0.1717
mixed,64,2,0.0312,4.0,16,0,128,512,140,338.612,922.526,435.598,0.1661
mixed,64,2,0.0312,4.0,16,0,256,1024,280,535.083,1698.242,712.005,0.1521
mixed,64,2,0.0312,4.0,16,512,128,512,140,389.076,973.82,470.797,0.1398
mixed,64,2,0.0312,4.0,16,512,256,1024,280,588.331,1747.326,750.18,0.1396
mixed,64,2,0.0312,4.0,16,1024,128,512,140,413.202,999.227,508.012,0.1618
mixed,64,2,0.0312,4.0,16,1024,256,1024,280,609.129,1771.295,791.428,0.1569
mixed,64,2,0.0312,4.0,32,0,128,512,140,377.938,965.179,486.862,0.1855
mixed,64,2,0.0312,4.0,32,0,256,1024,280,575.179,1735.903,747.205,0.1482
mixed,64,2,0.0312,4.0,32,512,128,512,140,434.447,1020.251,529.163,0.1617
mixed,64,2,0.0312,4.0,32,512,256,1024,280,630.183,1790.526,802.722,0.1487
mixed,64,2,0.0312,4.0,32,1024,128,512,140,505.261,1094.325,595.689,0.1535
mixed,64,2,0.0312,4.0,32,1024,256,1024,280,701.382,1861.309,877.185,0.1516
mixed,64,2,0.0312,4.0,64,0,128,512,140,380.625,965.596,474.478,0.1604
mixed,64,2,0.0312,4.0,64,0,256,1024,280,580.012,1740.321,771.4,0.1649
mixed,64,2,0.0312,4.0,64,512,128,512,140,517.485,1102.521,609.93,0.158
mixed,64,2,0.0312,4.0,64,512,256,1024,280,715.144,1875.612,898.43,0.1579
mixed,64,2,0.0312,4.0,64,1024,128,512,140,593.579,1179.125,683.207,0.1531
mixed,64,2,0.0312,4.0,64,1024,256,1024,280,789.892,1954.65,985.949,0.1683
mixed,64,2,0.0312,4.0,128,0,128,512,140,402.93,986.652,521.516,0.2032
mixed,64,2,0.0312,4.0,128,0,256,1024,280,603.529,1765.442,779.907,0.1518
mixed,64,2,0.0312,4.0,128,512,128,512,140,644.935,1234.676,737.06,0.1562
mixed,64,2,0.0312,4.0,128,512,256,1024,280,842.53,2003.223,1007.131,0.1418
mixed,64,2,0.0312,4.0,128,1024,128,512,140,747.366,1328.37,845.694,0.1692
mixed,64,2,0.0312,4.0,128,1024,256,1024,280,941.055,2106.965,1111.831,0.1465
mixed,64,2,0.0312,4.0,256,0,128,512,140,692.712,1276.819,790.565,0.1675
mixed,64,2,0.0312,4.0,256,0,256,1024,280,888.929,2053.303,1074.682,0.1595
mixed,64,2,0.0312,4.0,256,512,128,512,140,900.672,1483.468,976.221,0.1296
mixed,64,2,0.0312,4.0,256,512,256,1024,280,1094.809,2257.359,1278.994,0.1584
mixed,64,2,0.0312,4.0,256,1024,128,512,140,1095.799,1680.906,1179.192,0.1425
mixed,64,2,0.0312,4.0,256,1024,256,1024,280,1291.891,2452.714,1468.622,0.1522
mixed,64,2,0.0312,4.0,512,0,128,512,140,780.389,1365.359,898.336,0.2016
mixed,64,2,0.0312,4.0,512,0,256,1024,280,978.303,2137.14,1163.158,0.1595
mixed,64,2,0.0312,4.0,512,512,128,512,140,1198.453,1781.86,1284.564,0.1476
mixed,64,2,0.0312,4.0,512,512,256,1024,280,1392.753,2554.407,1568.392,0.1512
mixed,64,2,0.0312,4.0,512,1024,128,512,140,1592.552,2171.478,1673.447,0.1397
mixed,64,2,0.0312,4.0,512,1024,256,1024,280,1785.604,2945.179,1977.373,0.1654
mixed,64,2,0.0312,4.0,1024,0,128,512,140,1571.179,2152.952,1672.68,0.1745
mixed,64,2,0.0312,4.0,1024,0,256,1024,280,1764.165,2933.406,1943.998,0.1538
mixed,64,2,0.0312,4.0,1024,512,128,512,140,2420.62,3001.402,2508.65,0.1516
mixed,64,2,0.0312,4.0,1024,512,256,1024,280,2615.847,3776.577,2780.385,0.1418
pure,64,3,0.0469,4.0,0,0,128,512,146,312.66,892.962,424.721,0.1931
pure,64,3,0.0469,4.0,0,0,256,1024,292,552.366,1666.022,719.175,0.1498
mixed,64,3,0.0469,4.0,16,0,128,512,146,340.084,920.644,458.928,0.2047
mixed,64,3,0.0469,4.0,16,0,256,1024,292,580.618,1698.821,766.056,0.1658
mixed,64,3,0.0469,4.0,16,512,128,512,146,390.802,975.838,518.38,0.2181
mixed,64,3,0.0469,4.0,16,512,256,1024,292,632.235,1747.173,814.373,0.1634
mixed,64,3,0.0469,4.0,16,1024,128,512,146,412.788,995.424,532.72,0.2058
mixed,64,3,0.0469,4.0,16,1024,256,1024,292,654.795,1770.213,832.102,0.159
mixed,64,3,0.0469,4.0,32,0,128,512,146,380.819,961.603,495.825,0.198
mixed,64,3,0.0469,4.0,32,0,256,1024,292,619.949,1736.071,795.622,0.1574
mixed,64,3,0.0469,4.0,32,512,128,512,146,435.058,1019.646,545.038,0.1881
mixed,64,3,0.0469,4.0,32,512,256,1024,292,675.433,1791.716,866.754,0.1714
mixed,64,3,0.0469,4.0,32,1024,128,512,146,508.526,1090.59,635.978,0.219
mixed,64,3,0.0469,4.0,32,1024,256,1024,292,745.322,1863.908,921.155,0.1572
mixed,64,3,0.0469,4.0,64,0,128,512,146,383.314,968.962,494.191,0.1893
mixed,64,3,0.0469,4.0,64,0,256,1024,292,623.724,1742.021,768.358,0.1293
mixed,64,3,0.0469,4.0,64,512,128,512,146,518.862,1102.141,639.437,0.2067
mixed,64,3,0.0469,4.0,64,512,256,1024,292,757.672,1875.717,933.859,0.1576
mixed,64,3,0.0469,4.0,64,1024,128,512,146,594.573,1178.681,692.778,0.1681
mixed,64,3,0.0469,4.0,64,1024,256,1024,292,834.053,1955.907,1006.338,0.1536
mixed,64,3,0.0469,4.0,128,0,128,512,146,407.731,988.193,527.246,0.2059
mixed,64,3,0.0469,4.0,128,0,256,1024,292,645.483,1767.432,792.263,0.1308
mixed,64,3,0.0469,4.0,128,512,128,512,146,648.812,1229.785,767.818,0.2048
mixed,64,3,0.0469,4.0,128,512,256,1024,292,889.123,2001.344,1055.966,0.15
mixed,64,3,0.0469,4.0,128,1024,128,512,146,745.418,1330.453,855.783,0.1886
mixed,64,3,0.0469,4.0,128,1024,256,1024,292,988.61,2105.533,1143.838,0.139
mixed,64,3,0.0469,4.0,256,0,128,512,146,696.875,1278.524,792.487,0.1644
mixed,64,3,0.0469,4.0,256,0,256,1024,292,937.765,2059.17,1094.238,0.1395
mixed,64,3,0.0469,4.0,256,512,128,512,146,896.614,1481.904,1012.736,0.1984
mixed,64,3,0.0469,4.0,256,512,256,1024,292,1136.317,2250.653,1323.832,0.1683
mixed,64,3,0.0469,4.0,256,1024,128,512,146,1096.317,1677.196,1219.803,0.2126
mixed,64,3,0.0469,4.0,256,1024,256,1024,292,1334.549,2456.82,1513.457,0.1594
mixed,64,3,0.0469,4.0,512,0,128,512,146,782.281,1366.901,900.483,0.2022
mixed,64,3,0.0469,4.0,512,0,256,1024,292,1022.274,2137.086,1205.466,0.1643
mixed,64,3,0.0469,4.0,512,512,128,512,146,1199.868,1781.322,1294.553,0.1628
mixed,64,3,0.0469,4.0,512,512,256,1024,292,1438.547,2558.416,1618.703,0.1609
mixed,64,3,0.0469,4.0,512,1024,128,512,146,1587.472,2173.213,1706.381,0.203
mixed,64,3,0.0469,4.0,512,1024,256,1024,292,1830.697,2949.062,2037.122,0.1846
mixed,64,3,0.0469,4.0,1024,0,128,512,146,1571.472,2151.967,1702.926,0.2265
mixed,64,3,0.0469,4.0,1024,0,256,1024,292,1807.242,2928.872,1968.102,0.1434
mixed,64,3,0.0469,4.0,1024,512,128,512,146,2424.28,3000.23,2529.653,0.183
mixed,64,3,0.0469,4.0,1024,512,256,1024,292,2662.897,3775.407,2844.876,0.1636
pure,64,4,0.0625,4.0,0,0,128,512,152,314.135,894.95,433.459,0.2054
pure,64,4,0.0625,4.0,0,0,256,1024,304,554.863,1667.854,741.995,0.1681
mixed,64,4,0.0625,4.0,16,0,128,512,152,341.046,922.95,451.955,0.1906
mixed,64,4,0.0625,4.0,16,0,256,1024,304,582.671,1695.503,752.936,0.153
mixed,64,4,0.0625,4.0,16,512,128,512,152,392.182,971.683,509.393,0.2023
mixed,64,4,0.0625,4.0,16,512,256,1024,304,633.772,1747.63,808.52,0.1569
mixed,64,4,0.0625,4.0,16,1024,128,512,152,415.348,997.857,532.145,0.2005
mixed,64,4,0.0625,4.0,16,1024,256,1024,304,658.638,1775.434,831.944,0.1552
mixed,64,4,0.0625,4.0,32,0,128,512,152,382.933,959.334,493.651,0.1921
mixed,64,4,0.0625,4.0,32,0,256,1024,304,621.199,1736.943,788.524,0.15
mixed,64,4,0.0625,4.0,32,512,128,512,152,438.453,1019.043,555.954,0.2024
mixed,64,4,0.0625,4.0,32,512,256,1024,304,677.324,1794.861,861.703,0.165
mixed,64,4,0.0625,4.0,32,1024,128,512,152,510.609,1086.433,631.34,0.2097
mixed,64,4,0.0625,4.0,32,1024,256,1024,304,750.442,1861.355,935.75,0.1668
mixed,64,4,0.0625,4.0,64,0,128,512,152,385.078,965.989,506.515,0.209
mixed,64,4,0.0625,4.0,64,0,256,1024,304,626.673,1742.19,826.665,0.1793
mixed,64,4,0.0625,4.0,64,512,128,512,152,522.129,1098.403,643.951,0.2114
mixed,64,4,0.0625,4.0,64,512,256,1024,304,761.707,1875.628,937.317,0.1577
mixed,64,4,0.0625,4.0,64,1024,128,512,152,596.56,1179.264,713.901,0.2014
mixed,64,4,0.0625,4.0,64,1024,256,1024,304,839.498,1951.113,1024.388,0.1663
mixed,64,4,0.0625,4.0,128,0,128,512,152,410.354,991.109,517.969,0.1853
mixed,64,4,0.0625,4.0,128,0,256,1024,304,649.101,1765.424,831.88,0.1637
mixed,64,4,0.0625,4.0,128,512,128,512,152,650.287,1233.343,760.109,0.1884
mixed,64,4,0.0625,4.0,128,512,256,1024,304,893.061,2006.857,1050.949,0.1418
mixed,64,4,0.0625,4.0,128,1024,128,512,152,748.491,1328.7,868.361,0.2066
mixed,64,4,0.0625,4.0,128,1024,256,1024,304,989.221,2111.815,1164.351,0.156
mixed,64,4,0.0625,4.0,256,0,128,512,152,698.349,1277.981,828.872,0.2252
mixed,64,4,0.0625,4.0,256,0,256,1024,304,938.245,2058.632,1146.526,0.1859
mixed,64,4,0.0625,4.0,256,512,128,512,152,901.864,1481.878,1030.885,0.2224
mixed,64,4,0.0625,4.0,256,512,256,1024,304,1141.859,2252.866,1298.684,0.1412
mixed,64,4,0.0625,4.0,256,1024,128,512,152,1100.899,1677.364,1197.952,0.1684
mixed,64,4,0.0625,4.0,256,1024,256,1024,304,1342.044,2458.495,1525.273,0.1641
mixed,64,4,0.0625,4.0,512,0,128,512,152,784.395,1365.724,903.206,0.2044
mixed,64,4,0.0625,4.0,512,0,256,1024,304,1024.26,2137.895,1251.807,0.2043
mixed,64,4,0.0625,4.0,512,512,128,512,152,1202.719,1781.554,1322.91,0.2076
mixed,64,4,0.0625,4.0,512,512,256,1024,304,1437.657,2557.212,1642.997,0.1834
mixed,64,4,0.0625,4.0,512,1024,128,512,152,1593.333,2170.757,1712.244,0.2059
mixed,64,4,0.0625,4.0,512,1024,256,1024,304,1833.041,2944.724,2014.315,0.1631
mixed,64,4,0.0625,4.0,1024,0,128,512,152,1572.887,2160.295,1680.884,0.1839
mixed,64,4,0.0625,4.0,1024,0,256,1024,304,1813.68,2931.57,2036.458,0.1993
mixed,64,4,0.0625,4.0,1024,512,128,512,152,2420.96,3003.601,2530.334,0.1877
mixed,64,4,0.0625,4.0,1024,512,256,1024,304,2663.291,3776.413,2837.974,0.1569
pure,64,8,0.125,4.0,0,0,128,512,176,359.0,894.343,449.107,0.1683
pure,64,8,0.125,4.0,0,0,256,1024,352,646.735,1667.86,808.043,0.158
mixed,64,8,0.125,4.0,16,0,128,512,176,387.477,922.248,469.045,0.1525
mixed,64,8,0.125,4.0,16,0,256,1024,352,676.784,1694.869,836.908,0.1573
